track type=bedGraph name="tumor_LUSC Expression" description="tumor_LUSC Expression" visibility=full color=0,99,99
chr1	70702155	70702156	0.0
chr1	70702156	70702157	0.0
chr1	70702157	70702158	0.0
chr1	70702158	70702159	0.0
chr1	70702159	70702160	1.0
chr8	37595385	37595386	0.0
chr8	37595386	37595387	0.0
chr8	37595387	37595388	0.0
chr8	37595388	37595389	0.0
chr8	37595389	37595390	6.0
chr19	44894385	44894386	0.0
chr19	44894386	44894387	0.0
chr19	44894387	44894388	0.0
chr19	44894388	44894389	0.0
chr19	44894389	44894390	3.0
chr11	77068362	77068363	0.0
chr11	77068363	77068364	0.0
chr11	77068364	77068365	0.0
chr11	77068365	77068366	1.0
chr11	77068366	77068367	5.0
chr2	220475329	220475330	0.0
chr2	220475330	220475331	0.0
chr2	220475331	220475332	3.0
chr2	220475332	220475333	4.0
chr2	220475333	220475334	11.0
chr7	150932361	150932362	0.0
chr7	150932362	150932363	0.0
chr7	150932363	150932364	0.0
chr7	150932364	150932365	0.0
chr7	150932365	150932366	3.0
chr19	19614729	19614730	0.0
chr19	19614730	19614731	0.0
chr19	19614731	19614732	0.0
chr19	19614732	19614733	2.0
chr19	19614733	19614734	4.0
chrX	109246744	109246745	0.0
chrX	109246745	109246746	0.0
chrX	109246746	109246747	0.0
chrX	109246747	109246748	0.0
chrX	109246748	109246749	2.0
chr1	226054009	226054010	0.0
chr1	226054010	226054011	0.0
chr1	226054011	226054012	0.0
chr1	226054012	226054013	1.0500000000000114
chr1	226054013	226054014	9.0
chr5	148873607	148873608	4.0
chr5	148873608	148873609	7.0
chr5	148873609	148873610	10.0
chr5	148873610	148873611	13.050000000000011
chr5	148873611	148873612	24.0
chr15	89866911	89866912	0.0
chr15	89866912	89866913	2.0
chr15	89866913	89866914	3.0
chr15	89866914	89866915	5.0
chr15	89866915	89866916	10.0
chr16	30666792	30666793	0.0
chr16	30666793	30666794	0.0
chr16	30666794	30666795	0.0
chr16	30666795	30666796	0.0
chr16	30666796	30666797	12.0
chr17	74731437	74731438	0.0
chr17	74731438	74731439	0.0
chr17	74731439	74731440	0.0
chr17	74731440	74731441	0.0
chr17	74731441	74731442	2.0
chr20	30751969	30751970	3.0
chr20	30751970	30751971	6.0
chr20	30751971	30751972	9.0
chr20	30751972	30751973	11.0
chr20	30751973	30751974	17.0
chr2	43950651	43950652	0.0
chr2	43950652	43950653	0.0
chr2	43950653	43950654	0.0
chr2	43950654	43950655	2.0
chr2	43950655	43950656	6.0
chr5	134075816	134075817	0.0
chr5	134075817	134075818	0.0
chr5	134075818	134075819	0.0
chr5	134075819	134075820	0.0
chr5	134075820	134075821	2.0
chr12	57107756	57107757	0.0
chr12	57107757	57107758	0.0
chr12	57107758	57107759	0.0
chr12	57107759	57107760	1.0
chr12	57107760	57107761	3.0
chr5	155879	155880	0.0
chr5	155880	155881	0.0
chr5	155881	155882	0.0
chr5	155882	155883	0.0
chr5	155883	155884	3.0
chr7	102139264	102139265	0.0
chr7	102139265	102139266	0.0
chr7	102139266	102139267	0.0
chr7	102139267	102139268	0.0
chr7	102139268	102139269	4.0
chr5	70281706	70281707	0.0
chr5	70281707	70281708	0.0
chr5	70281708	70281709	0.0
chr5	70281709	70281710	0.0
chr5	70281710	70281711	2.0
chr2	36809496	36809497	0.0
chr2	36809497	36809498	0.0
chr2	36809498	36809499	0.0
chr2	36809499	36809500	0.0
chr2	36809500	36809501	4.0
chr16	351298	351299	0.0
chr16	351299	351300	0.0
chr16	351300	351301	0.0
chr16	351301	351302	0.0
chr16	351302	351303	3.0
chr17	63532154	63532155	0.0
chr17	63532155	63532156	0.0
chr17	63532156	63532157	0.0
chr17	63532157	63532158	0.0
chr17	63532158	63532159	3.0
chr12	124101926	124101927	0.0
chr12	124101927	124101928	0.0
chr12	124101928	124101929	0.0
chr12	124101929	124101930	1.0
chr12	124101930	124101931	1.0
chr12	113605559	113605560	0.0
chr12	113605560	113605561	0.0
chr12	113605561	113605562	0.0
chr12	113605562	113605563	0.0
chr12	113605563	113605564	2.0
chr12	57649293	57649294	0.0
chr12	57649294	57649295	0.0
chr12	57649295	57649296	0.0
chr12	57649296	57649297	0.0
chr12	57649297	57649298	3.0
chr11	107242597	107242598	0.0
chr11	107242598	107242599	0.0
chr11	107242599	107242600	0.0
chr11	107242600	107242601	0.0
chr11	107242601	107242602	3.0
chr20	30915014	30915015	0.0
chr20	30915015	30915016	0.0
chr20	30915016	30915017	0.0
chr20	30915017	30915018	0.0
chr20	30915018	30915019	3.0
chr15	67483194	67483195	0.0
chr15	67483195	67483196	0.0
chr15	67483196	67483197	0.0
chr15	67483197	67483198	0.05000000000001137
chr15	67483198	67483199	7.0
chr11	71147544	71147545	0.0
chr11	71147545	71147546	1.0
chr11	71147546	71147547	2.0999999999999943
chr11	71147547	71147548	4.0
chr11	71147548	71147549	215.0
chr12	51566321	51566322	0.0
chr12	51566322	51566323	0.0
chr12	51566323	51566324	0.0
chr12	51566324	51566325	0.0
chr12	51566325	51566326	5.0
chr22	32013608	32013609	0.0
chr22	32013609	32013610	0.0
chr22	32013610	32013611	0.0
chr22	32013611	32013612	0.0
chr22	32013612	32013613	3.0
chr2	73813573	73813574	0.0
chr2	73813574	73813575	0.0
chr2	73813575	73813576	0.0
chr2	73813576	73813577	0.0
chr2	73813577	73813578	4.0
chr10	3176100	3176101	0.0
chr10	3176101	3176102	0.0
chr10	3176102	3176103	1.0
chr10	3176103	3176104	2.0
chr10	3176104	3176105	5.0
chr12	133588611	133588612	0.0
chr12	133588612	133588613	0.0
chr12	133588613	133588614	0.0
chr12	133588614	133588615	1.0500000000000114
chr12	133588615	133588616	3.0
chr17	1375348	1375349	0.0
chr17	1375349	1375350	0.0
chr17	1375350	1375351	0.0
chr17	1375351	1375352	0.0
chr17	1375352	1375353	2.0
chr10	133769448	133769449	0.0
chr10	133769449	133769450	0.0
chr10	133769450	133769451	3.0
chr10	133769451	133769452	4.050000000000011
chr10	133769452	133769453	13.0
chr16	56397421	56397422	0.0
chr16	56397422	56397423	0.0
chr16	56397423	56397424	1.0
chr16	56397424	56397425	2.0
chr16	56397425	56397426	4.0
chr1	109240096	109240097	0.0
chr1	109240097	109240098	3.0
chr1	109240098	109240099	5.0
chr1	109240099	109240100	6.050000000000011
chr1	109240100	109240101	13.0
chr17	37785126	37785127	0.0
chr17	37785127	37785128	0.0
chr17	37785128	37785129	0.0
chr17	37785129	37785130	0.0
chr17	37785130	37785131	4.0
chr8	94793027	94793028	0.0
chr8	94793028	94793029	0.0
chr8	94793029	94793030	0.0
chr8	94793030	94793031	0.0
chr8	94793031	94793032	2.0
chr9	124054956	124054957	0.0
chr9	124054957	124054958	0.0
chr9	124054958	124054959	0.0
chr9	124054959	124054960	0.0
chr9	124054960	124054961	3.0
chr1	110037518	110037519	0.0
chr1	110037519	110037520	0.0
chr1	110037520	110037521	0.0
chr1	110037521	110037522	0.0
chr1	110037522	110037523	4.0
chr8	145731051	145731052	0.0
chr8	145731052	145731053	0.0
chr8	145731053	145731054	0.0
chr8	145731054	145731055	0.0
chr8	145731055	145731056	2.0
chr7	99696852	99696853	0.0
chr7	99696853	99696854	0.0
chr7	99696854	99696855	0.0
chr7	99696855	99696856	0.0
chr7	99696856	99696857	3.0
chr1	149903550	149903551	0.0
chr1	149903551	149903552	4.0
chr1	149903552	149903553	7.0
chr1	149903553	149903554	9.050000000000011
chr1	149903554	149903555	16.0
chr2	153575837	153575838	0.0
chr2	153575838	153575839	0.0
chr2	153575839	153575840	0.0
chr2	153575840	153575841	0.0
chr2	153575841	153575842	5.0
chr5	114934487	114934488	0.0
chr5	114934488	114934489	0.0
chr5	114934489	114934490	0.0
chr5	114934490	114934491	0.0
chr5	114934491	114934492	2.0
chr15	39892757	39892758	0.0
chr15	39892758	39892759	0.0
chr15	39892759	39892760	0.0
chr15	39892760	39892761	0.0
chr15	39892761	39892762	2.0
chr11	64116977	64116978	0.0
chr11	64116978	64116979	0.0
chr11	64116979	64116980	0.0
chr11	64116980	64116981	0.0
chr11	64116981	64116982	4.0
chr1	40228820	40228821	0.0
chr1	40228821	40228822	0.0
chr1	40228822	40228823	2.0
chr1	40228823	40228824	3.0
chr1	40228824	40228825	7.0
chr1	206905487	206905488	0.0
chr1	206905488	206905489	0.0
chr1	206905489	206905490	0.0
chr1	206905490	206905491	0.0
chr1	206905491	206905492	4.0
chr1	180949672	180949673	0.0
chr1	180949673	180949674	0.0
chr1	180949674	180949675	1.0999999999999943
chr1	180949675	180949676	2.0500000000000114
chr1	180949676	180949677	4.0
chr8	22431062	22431063	0.0
chr8	22431063	22431064	0.0
chr8	22431064	22431065	2.0
chr8	22431065	22431066	3.0
chr8	22431066	22431067	5.0
chrX	302370	302371	0.0
chrX	302371	302372	0.0
chrX	302372	302373	0.0
chrX	302373	302374	0.0
chrX	302374	302375	2.0
chr7	98788418	98788419	0.0
chr7	98788419	98788420	0.0
chr7	98788420	98788421	0.0
chr7	98788421	98788422	0.0
chr7	98788422	98788423	3.0
chr2	189875232	189875233	0.0
chr2	189875233	189875234	0.0
chr2	189875234	189875235	0.0
chr2	189875235	189875236	0.05000000000001137
chr2	189875236	189875237	3.0
chr2	219297210	219297211	0.0
chr2	219297211	219297212	0.0
chr2	219297212	219297213	0.0
chr2	219297213	219297214	0.0
chr2	219297214	219297215	6.0
chrX	48758894	48758895	0.0
chrX	48758895	48758896	0.0
chrX	48758896	48758897	0.0
chrX	48758897	48758898	0.0
chrX	48758898	48758899	3.0
chr9	34637205	34637206	0.0
chr9	34637206	34637207	0.0
chr9	34637207	34637208	0.0
chr9	34637208	34637209	0.0
chr9	34637209	34637210	1.0
chr1	247167315	247167316	0.0
chr1	247167316	247167317	0.0
chr1	247167317	247167318	0.0
chr1	247167318	247167319	0.0
chr1	247167319	247167320	2.0
chr20	62372279	62372280	0.0
chr20	62372280	62372281	0.0
chr20	62372281	62372282	0.0
chr20	62372282	62372283	0.0
chr20	62372283	62372284	14.0
chr22	38089134	38089135	0.0
chr22	38089135	38089136	0.0
chr22	38089136	38089137	0.0
chr22	38089137	38089138	0.0
chr22	38089138	38089139	2.0
chr9	131456597	131456598	0.0
chr9	131456598	131456599	3.0
chr9	131456599	131456600	5.0
chr9	131456600	131456601	6.0
chr9	131456601	131456602	8.0
chr5	176520374	176520375	0.0
chr5	176520375	176520376	0.0
chr5	176520376	176520377	0.0
chr5	176520377	176520378	0.0
chr5	176520378	176520379	2.0
chr8	119421999	119422000	0.0
chr8	119422000	119422001	0.0
chr8	119422001	119422002	0.0
chr8	119422002	119422003	3.0
chr8	119422003	119422004	8.0
chr8	144663046	144663047	0.0
chr8	144663047	144663048	0.0
chr8	144663048	144663049	0.0
chr8	144663049	144663050	1.0
chr8	144663050	144663051	3.0
chr11	22849104	22849105	0.0
chr11	22849105	22849106	0.0
chr11	22849106	22849107	0.0
chr11	22849107	22849108	0.0
chr11	22849108	22849109	3.0
chr3	167445322	167445323	0.0
chr3	167445323	167445324	0.0
chr3	167445324	167445325	0.0
chr3	167445325	167445326	0.0
chr3	167445326	167445327	2.0
chr5	31997991	31997992	0.0
chr5	31997992	31997993	0.0
chr5	31997993	31997994	0.0
chr5	31997994	31997995	0.0
chr5	31997995	31997996	5.0
chr12	51663273	51663274	0.0
chr12	51663274	51663275	0.0
chr12	51663275	51663276	0.0
chr12	51663276	51663277	0.0
chr12	51663277	51663278	11.0
chr19	2040589	2040590	0.0
chr19	2040590	2040591	0.0
chr19	2040591	2040592	0.0
chr19	2040592	2040593	2.0
chr19	2040593	2040594	6.0
chr19	15232177	15232178	0.0
chr19	15232178	15232179	0.0
chr19	15232179	15232180	2.0
chr19	15232180	15232181	2.0
chr19	15232181	15232182	5.0
chr2	71216518	71216519	0.0
chr2	71216519	71216520	0.0
chr2	71216520	71216521	0.0
chr2	71216521	71216522	0.0
chr2	71216522	71216523	4.0
chr1	205697823	205697824	0.0
chr1	205697824	205697825	0.0
chr1	205697825	205697826	0.0
chr1	205697826	205697827	0.0
chr1	205697827	205697828	2.0
chrX	47516824	47516825	3.0
chrX	47516825	47516826	5.0
chrX	47516826	47516827	7.0
chrX	47516827	47516828	7.0
chrX	47516828	47516829	12.0
chr16	47496573	47496574	0.0
chr16	47496574	47496575	0.0
chr16	47496575	47496576	0.0
chr16	47496576	47496577	0.0
chr16	47496577	47496578	2.0
chr1	17352856	17352857	0.0
chr1	17352857	17352858	0.0
chr1	17352858	17352859	1.0
chr1	17352859	17352860	1.0
chr1	17352860	17352861	4.0
chr1	156173969	156173970	0.0
chr1	156173970	156173971	0.0
chr1	156173971	156173972	3.0
chr1	156173972	156173973	3.0
chr1	156173973	156173974	5.0
chr5	118698811	118698812	0.0
chr5	118698812	118698813	0.0
chr5	118698813	118698814	3.0
chr5	118698814	118698815	5.0
chr5	118698815	118698816	12.0
chr3	48610855	48610856	0.0
chr3	48610856	48610857	2.0
chr3	48610857	48610858	5.099999999999994
chr3	48610858	48610859	7.050000000000011
chr3	48610859	48610860	23.0
chr1	155144060	155144061	0.0
chr1	155144061	155144062	0.0
chr1	155144062	155144063	1.0
chr1	155144063	155144064	2.0
chr1	155144064	155144065	5.0
chr10	102740839	102740840	0.0
chr10	102740840	102740841	0.0
chr10	102740841	102740842	0.0
chr10	102740842	102740843	0.0
chr10	102740843	102740844	2.0
chr11	30353490	30353491	0.0
chr11	30353491	30353492	0.0
chr11	30353492	30353493	0.0
chr11	30353493	30353494	0.0
chr11	30353494	30353495	2.0
chr17	7530793	7530794	0.0
chr17	7530794	7530795	0.0
chr17	7530795	7530796	1.0
chr17	7530796	7530797	2.0
chr17	7530797	7530798	5.0
chr3	178928160	178928161	0.0
chr3	178928161	178928162	0.0
chr3	178928162	178928163	0.0
chr3	178928163	178928164	0.0
chr3	178928164	178928165	4.0
chr1	206664594	206664595	0.0
chr1	206664595	206664596	0.0
chr1	206664596	206664597	0.0
chr1	206664597	206664598	2.0
chr1	206664598	206664599	6.0
chr19	55605159	55605160	0.0
chr19	55605160	55605161	0.0
chr19	55605161	55605162	1.0999999999999943
chr19	55605162	55605163	2.0
chr19	55605163	55605164	8.0
chr17	7318680	7318681	0.0
chr17	7318681	7318682	0.0
chr17	7318682	7318683	2.0
chr17	7318683	7318684	3.0
chr17	7318684	7318685	7.0
chr9	37431365	37431366	0.0
chr9	37431366	37431367	0.0
chr9	37431367	37431368	2.0
chr9	37431368	37431369	3.0
chr9	37431369	37431370	6.0
chr4	1957692	1957693	0.0
chr4	1957693	1957694	1.0
chr4	1957694	1957695	3.0
chr4	1957695	1957696	4.050000000000011
chr4	1957696	1957697	10.0
chr7	65823369	65823370	0.0
chr7	65823370	65823371	0.0
chr7	65823371	65823372	0.0
chr7	65823372	65823373	0.05000000000001137
chr7	65823373	65823374	10.0
chr13	113888839	113888840	0.0
chr13	113888840	113888841	0.0
chr13	113888841	113888842	0.0
chr13	113888842	113888843	0.0
chr13	113888843	113888844	4.0
chr12	441871	441872	0.0
chr12	441872	441873	0.25
chr12	441873	441874	3.0
chr12	441874	441875	4.0
chr12	441875	441876	8.0
chr7	2594583	2594584	0.0
chr7	2594584	2594585	0.0
chr7	2594585	2594586	0.0
chr7	2594586	2594587	0.0
chr7	2594587	2594588	5.0
chr5	162914322	162914323	0.0
chr5	162914323	162914324	0.0
chr5	162914324	162914325	0.0
chr5	162914325	162914326	0.0
chr5	162914326	162914327	2.0
chr18	21422511	21422512	0.0
chr18	21422512	21422513	0.0
chr18	21422513	21422514	0.0
chr18	21422514	21422515	0.0
chr18	21422515	21422516	3.0
chr9	100388820	100388821	0.0
chr9	100388821	100388822	0.0
chr9	100388822	100388823	0.0
chr9	100388823	100388824	0.0
chr9	100388824	100388825	2.0
chr15	71179994	71179995	0.0
chr15	71179995	71179996	0.0
chr15	71179996	71179997	1.0
chr15	71179997	71179998	2.0
chr15	71179998	71179999	5.0
chrX	1505929	1505930	0.0
chrX	1505930	1505931	0.0
chrX	1505931	1505932	0.0
chrX	1505932	1505933	1.0
chrX	1505933	1505934	3.0
chr1	156704916	156704917	0.0
chr1	156704917	156704918	0.0
chr1	156704918	156704919	0.0
chr1	156704919	156704920	0.0
chr1	156704920	156704921	2.0
chr19	46323058	46323059	3.0
chr19	46323059	46323060	5.0
chr19	46323060	46323061	7.0
chr19	46323061	46323062	8.050000000000011
chr19	46323062	46323063	16.0
chr12	112513019	112513020	0.0
chr12	112513020	112513021	0.0
chr12	112513021	112513022	0.0
chr12	112513022	112513023	0.0
chr12	112513023	112513024	4.0
chr9	119381665	119381666	0.0
chr9	119381666	119381667	0.0
chr9	119381667	119381668	0.0
chr9	119381668	119381669	0.0
chr9	119381669	119381670	3.0
chr9	130217584	130217585	0.0
chr9	130217585	130217586	0.0
chr9	130217586	130217587	0.0
chr9	130217587	130217588	0.0
chr9	130217588	130217589	2.0
chr15	50874209	50874210	0.0
chr15	50874210	50874211	0.0
chr15	50874211	50874212	0.0
chr15	50874212	50874213	0.0
chr15	50874213	50874214	3.0
chr11	134245078	134245079	0.0
chr11	134245079	134245080	0.0
chr11	134245080	134245081	0.0
chr11	134245081	134245082	1.0500000000000114
chr11	134245082	134245083	7.0
chr1	24120306	24120307	0.0
chr1	24120307	24120308	0.0
chr1	24120308	24120309	0.0
chr1	24120309	24120310	0.0
chr1	24120310	24120311	2.0
chr11	68832713	68832714	0.0
chr11	68832714	68832715	0.0
chr11	68832715	68832716	2.0
chr11	68832716	68832717	2.0
chr11	68832717	68832718	31.0
chr19	44346184	44346185	0.0
chr19	44346185	44346186	0.0
chr19	44346186	44346187	0.0
chr19	44346187	44346188	0.0
chr19	44346188	44346189	3.0
chr16	816628	816629	0.0
chr16	816629	816630	0.0
chr16	816630	816631	0.0
chr16	816631	816632	0.0
chr16	816632	816633	3.0
chr11	66276830	66276831	4.5
chr11	66276831	66276832	8.0
chr11	66276832	66276833	13.0
chr11	66276833	66276834	16.0
chr11	66276834	66276835	23.0
chr19	41810876	41810877	0.0
chr19	41810877	41810878	0.0
chr19	41810878	41810879	0.0
chr19	41810879	41810880	1.0
chr19	41810880	41810881	4.0
chr12	6885574	6885575	0.0
chr12	6885575	6885576	0.0
chr12	6885576	6885577	0.0
chr12	6885577	6885578	0.0
chr12	6885578	6885579	2.0
chr10	115989564	115989565	0.0
chr10	115989565	115989566	0.0
chr10	115989566	115989567	0.0
chr10	115989567	115989568	0.0
chr10	115989568	115989569	10.0
chr18	10551223	10551224	0.0
chr18	10551224	10551225	0.0
chr18	10551225	10551226	2.0
chr18	10551226	10551227	3.0
chr18	10551227	10551228	5.0
chr19	36574819	36574820	0.0
chr19	36574820	36574821	3.0
chr19	36574821	36574822	5.0
chr19	36574822	36574823	7.0
chr19	36574823	36574824	20.0
chr2	208009879	208009880	0.0
chr2	208009880	208009881	0.0
chr2	208009881	208009882	0.0
chr2	208009882	208009883	0.0
chr2	208009883	208009884	3.0
chr9	139936479	139936480	0.0
chr9	139936480	139936481	0.0
chr9	139936481	139936482	0.0
chr9	139936482	139936483	0.0
chr9	139936483	139936484	2.0
chr3	122254282	122254283	0.0
chr3	122254283	122254284	0.0
chr3	122254284	122254285	3.0
chr3	122254285	122254286	4.0
chr3	122254286	122254287	12.0
chr6	99369896	99369897	0.0
chr6	99369897	99369898	0.0
chr6	99369898	99369899	2.0
chr6	99369899	99369900	3.0
chr6	99369900	99369901	9.0
chr11	66025711	66025712	0.0
chr11	66025712	66025713	0.0
chr11	66025713	66025714	0.0
chr11	66025714	66025715	0.0
chr11	66025715	66025716	2.0
chr2	43821303	43821304	0.0
chr2	43821304	43821305	0.0
chr2	43821305	43821306	0.0
chr2	43821306	43821307	0.0
chr2	43821307	43821308	3.0
chr19	40863477	40863478	0.0
chr19	40863478	40863479	0.0
chr19	40863479	40863480	1.0
chr19	40863480	40863481	1.0
chr19	40863481	40863482	2.0
chr2	61020977	61020978	0.0
